/obj/j_Ankle_L:rx	-36.57552	-39.24828	-36.21314	-18.21257	-2.229875	13.05412	29.2144	42.24712	35.88034	22.91731	4.510344	-4.228659	-0.079478	2.203998	-3.148035	-9.050628	-12.48481	-9.810646	-8.594188	-7.024173	-9.919505	-15.0748	-26.07874	-33.70571	-36.57552
/obj/j_Ankle_L:ry	5.494079	5.812826	5.039946	3.652135	2.169728	0.541933	4.035398	7.45396	5.615638	0.684208	-4.439869	-6.856135	-4.38852	1.514029	4.769328	5.461287	7.079941	12.83505	15.30384	12.85368	9.343791	7.945285	5.779744	5.096449	5.494079
/obj/j_Ankle_L:rz	-2.02819	-0.639494	1.778054	2.601643	0.403533	-2.580554	-4.800971	-6.397589	-7.032292	-5.981965	-2.467804	-0.22117	-2.676337	-4.138786	-4.049025	-4.623635	-6.443856	-10.89931	-10.55193	-8.086418	-6.085842	-4.421458	-3.15154	-2.334361	-2.02819
/obj/j_Ankle_R:rx	-16.03179	-17.30409	-16.48938	-14.89955	-7.722685	-3.95239	-4.515935	0.598041	-1.820268	-9.392527	-18.39229	-26.63196	-31.04537	-32.15411	-29.74785	-20.98507	-9.688985	7.753833	20.91659	19.95706	7.58135	-8.632479	-16.79327	-20.10184	-16.03179
/obj/j_Ankle_R:ry	-5.677151	-7.922086	-9.250484	-9.96452	-11.35896	-15.0724	-17.32538	-15.67916	-12.25991	-9.013693	-7.184838	-5.677075	-3.479309	-1.326425	-0.272506	-0.527988	0.953306	3.289076	5.402679	6.21747	4.791926	-0.182082	-4.751619	-5.746518	-5.677151
/obj/j_Ankle_R:rz	-8.505768	-9.171963	-6.432109	-1.957851	1.853891	2.606197	-1.149912	-4.26212	-1.609559	-3.215266	-2.912439	-2.30443	-2.72855	-2.212318	-1.208531	-0.384434	0.815574	2.870269	3.6491	0.759739	-3.976117	-8.062088	-10.26482	-9.836021	-8.505768
/obj/j_Chest:rx	10.6636	11.04891	11.00535	11.16708	10.95238	10.8693	11.54802	11.21174	10.79715	11.63475	12.93233	13.18511	11.79362	9.415531	6.431844	3.114672	0.189078	-1.284532	-1.345389	-0.697795	0.721033	2.977827	5.742323	8.481816	10.6636
/obj/j_Chest:ry	-4.075434	-6.309447	-8.164119	-10.59104	-12.99358	-14.9507	-16.04137	-15.78301	-14.44208	-12.72112	-11.20575	-9.65802	-7.545105	-4.760313	-1.777009	1.067542	3.43608	4.991338	5.396055	4.571445	2.997799	1.176475	-0.605012	-2.368227	-4.075434
/obj/j_Chest:rz	-0.951596	0.689215	2.942466	3.710002	4.274956	5.109297	5.492826	5.160485	4.520836	3.864215	3.480957	3.518712	2.997385	1.822936	0.305844	-1.243415	-2.432587	-3.113726	-3.342813	-3.094296	-2.759501	-2.811561	-2.855205	-2.241758	-0.951596
/obj/j_Clavicle_L:rx	0.673765	0.483775	0.273542	0.343448	0.586268	0.930198	1.303438	1.634184	1.850636	1.88099	1.713431	1.493421	1.385075	1.458696	1.622764	1.798665	1.907781	1.889562	1.830512	1.836847	1.838096	1.712723	1.449058	1.08883	0.673765
/obj/j_Clavicle_L:ry	-0.503716	-0.339357	0.010853	0.332616	0.411634	-0.015044	-0.896265	-1.975168	-2.994895	-3.698586	-3.829384	-3.464602	-2.9117	-2.259037	-1.594972	-1.007863	-0.58607	-0.41795	-0.553191	-0.882706	-1.256697	-1.525367	-1.538919	-1.111601	-0.503716
/obj/j_Clavicle_L:rz	-6.46153	-5.9554	-4.750311	-3.316223	-2.123088	-1.151527	-0.184255	0.605627	1.045019	0.942292	0.297163	-0.776447	-2.164621	-3.753439	-5.428984	-7.077335	-8.584575	-9.821074	-10.72305	-11.27534	-11.4628	-11.27027	-10.28592	-8.491346	-6.46153
/obj/j_Clavicle_R:rx	0.678831	1.611378	2.522742	3.388854	4.185645	4.715587	5.478635	6.999552	8.522471	9.148613	8.572801	7.411861	6.150011	5.271469	4.928482	4.842264	4.850488	4.790827	4.500951	3.931427	3.205661	2.420586	1.673135	1.060239	0.678831
/obj/j_Clavicle_R:ry	6.182774	5.824546	4.874389	3.519087	1.945429	0.340201	-1.109808	-2.217813	-2.797025	-2.726992	-2.165493	-1.343097	-0.490367	0.334282	1.208676	2.106615	3.001897	3.86832	4.679684	5.409787	6.141934	6.760011	6.938684	6.587071	6.182774
/obj/j_Clavicle_R:rz	5.311818	5.184117	4.82197	4.256812	3.520076	2.643197	1.657608	0.472298	-0.639761	-1.101153	-0.553849	0.644726	1.998804	3.012614	3.60519	4.043345	4.352984	4.560009	4.690321	4.769826	4.824424	4.88002	4.962516	5.097815	5.311818
/obj/j_Elbow_L:rx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Elbow_L:ry	-38.41722	-38.73219	-38.91816	-39.01308	-39.05492	-39.08163	-39.07702	-39.01206	-38.90546	-38.77593	-38.64217	-38.52289	-38.43679	-38.40259	-38.42939	-38.48916	-38.54489	-38.55956	-38.52622	-38.49982	-38.55155	-38.65495	-38.71936	-38.62519	-38.41722
/obj/j_Elbow_L:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Elbow_R:rx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Elbow_R:ry	73.57706	71.94951	71.42764	67.41828	63.72231	64.70194	67.97939	70.44058	72.57253	75.27742	76.44608	76.47832	75.55801	75.91344	77.32466	79.46762	82.01824	84.0733	85.61394	87.75476	89.54329	89.40455	88.07542	81.89345	73.57706
/obj/j_Elbow_R:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Head:rx	-17.57574	-18.06981	-16.87009	-15.11037	-13.88311	-13.07598	-12.40326	-11.6829	-13.12057	-15.57387	-17.16154	-17.55141	-17.09469	-17.28362	-17.7993	-18.34697	-18.63188	-18.53793	-17.68207	-16.13717	-15.26143	-15.38272	-15.15248	-16.0308	-17.57574
/obj/j_Head:ry	3.253464	5.451051	7.728345	9.875524	11.68276	12.94023	13.43812	13.16353	12.39523	11.36086	10.28805	9.450872	8.716792	7.703539	6.278275	4.738954	3.349489	2.373796	2.075788	2.272592	2.559988	2.869876	3.134152	3.284716	3.253464
/obj/j_Head:rz	-0.332817	-1.271826	-2.464626	-3.830679	-5.289449	-6.760399	-8.162992	-9.416691	-10.44096	-11.15526	-11.47906	-11.20562	-10.30857	-8.977932	-7.403709	-5.775919	-4.384243	-3.290828	-2.344383	-1.393618	-0.323786	0.623998	1.067228	0.644975	-0.332817
/obj/j_Hip_L:rx	-33.37026	-20.30949	-5.178205	8.869549	14.19552	16.61257	22.44501	26.50059	24.32319	16.30804	1.591669	-14.41506	-34.01953	-45.23885	-53.29833	-52.77758	-47.37902	-46.66906	-46.52261	-47.76913	-45.25161	-42.24987	-41.97586	-38.43359	-33.37026
/obj/j_Hip_L:ry	5.35422	7.394961	8.359716	7.911416	6.26509	4.629105	3.244439	2.390723	2.649172	4.434725	7.363614	9.984433	11.58809	12.5769	13.04669	13.0933	12.48904	11.23587	9.774114	8.544108	7.893568	7.542664	6.990409	6.101233	5.35422
/obj/j_Hip_L:rz	-3.71965	-6.816741	-8.555608	-7.383218	-5.286478	-4.403965	-4.285639	-4.774687	-5.500803	-5.697369	-4.799592	-3.262898	-1.851008	-1.1085	-0.523044	0.727004	3.309344	6.139925	7.412763	5.514703	1.412206	-2.831281	-5.152313	-4.752079	-3.71965
/obj/j_Hip_R:rx	-26.71258	-39.16937	-49.53265	-56.44708	-58.55731	-54.70395	-55.067	-52.77593	-57.17814	-54.32674	-49.55895	-41.46919	-32.69233	-22.10918	-9.096185	3.899446	13.4116	16.9709	20.14506	20.82666	16.37177	6.666473	-8.308116	-16.16496	-26.71258
/obj/j_Hip_R:ry	-1.304317	-0.110459	2.461893	4.898906	6.758942	7.239707	4.625234	0.86196	-1.124912	-1.524958	-1.627407	-1.609033	-1.034524	0.531429	3.638427	7.174407	9.605412	10.65552	10.4019	9.091782	6.810102	3.641804	-0.391132	-2.770404	-1.304317
/obj/j_Hip_R:rz	-0.386179	0.357928	1.35513	2.143205	0.523808	-2.526212	-1.362743	1.904419	4.2313	5.446732	5.947207	5.855293	4.66498	1.829907	-2.757739	-7.041236	-9.409257	-10.60298	-11.45072	-12.5887	-13.73373	-14.40682	-11.42776	-6.116882	-0.386179
/obj/j_Knee_L:rx	63.76093	55.62683	38.20942	15.35606	11.00827	18.13625	18.47742	17.53709	32.21069	56.90745	86.60672	100.9888	102.4438	89.2858	79.29144	59.46888	33.48984	16.6074	12.13542	22.72137	38.20942	48.91344	61.33084	64.92152	63.76093
/obj/j_Knee_L:ry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Knee_L:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Knee_R:rx	92.24194	93.25389	81.18127	62.06932	39.69064	17.82279	14.3683	15.24488	36.90538	51.86277	63.9245	67.59802	65.94072	57.35975	44.29438	31.50166	24.01129	23.49997	23.29635	30.59633	49.69664	71.84845	89.14677	91.13099	92.24194
/obj/j_Knee_R:ry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Knee_R:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Neck:rx	0.827365	0.477169	-0.151264	-0.424698	0.187469	1.412592	2.679036	3.415161	3.350976	2.931922	2.659513	2.723533	3.0243	3.629124	4.605317	6.178962	8.058389	9.534276	9.897304	8.519153	5.892614	2.990043	0.783787	0.245021	0.827365
/obj/j_Neck:ry	7.60959	8.703928	9.608184	10.34067	10.91968	11.36354	11.69054	11.91901	12.06724	12.10885	11.98733	11.6758	11.1474	10.37468	9.436678	8.46621	7.596103	6.959181	6.688265	6.676187	6.728272	6.846088	7.031201	7.28518	7.60959
/obj/j_Neck:rz	-3.060221	-2.91518	-2.567207	-2.147023	-1.785353	-1.5643	-1.442871	-1.367147	-1.283206	-1.137128	-0.874991	-0.498528	-0.079512	0.33091	0.681593	0.921391	0.999158	0.814638	0.360716	-0.274034	-1.001043	-1.731737	-2.377546	-2.849898	-3.060221
/obj/j_Pelvis:rx	8.972935	7.77575	9.60991	13.20624	16.05672	16.47446	16.81785	16.69198	15.06649	12.30489	9.655423	8.366311	8.888371	10.02379	10.54786	9.998587	10.90426	12.48062	13.03654	11.03865	7.78093	5.813313	6.245583	7.695049	8.972935
/obj/j_Pelvis:ry	-12.82393	-12.7483	-11.95867	-10.04056	-7.553249	-5.113326	-3.337365	-2.841942	-3.987857	-6.297019	-9.127673	-12.0613	-15.34606	-19.25357	-22.71659	-24.51511	-25.0842	-24.98207	-24.28093	-23.08424	-21.49548	-19.61814	-17.00699	-14.28057	-12.82393
/obj/j_Pelvis:rz	-1.414119	0.174765	1.947067	1.116162	-0.031553	0.202776	0.877538	1.150041	0.569105	-0.564106	-1.963765	-3.344046	-4.670351	-5.179658	-4.27538	-2.96926	-2.295328	-2.594288	-2.68317	-1.48975	0.445462	1.954842	1.764345	0.220351	-1.414119
/obj/j_Shoulder_L:rx	0.378731	0.115794	-1.566984	-5.314516	-9.240469	-11.59686	-12.44831	-12.3972	-11.77916	-10.45707	-8.320295	-6.216189	-5.045756	-4.562644	-4.345661	-4.018156	-3.62275	-3.367168	-3.377661	-2.69612	-1.434517	-0.218307	0.327052	0.214107	0.378731
/obj/j_Shoulder_L:ry	5.192806	3.940771	3.908156	4.391589	5.052473	5.552212	5.552209	4.86269	4.779722	6.386551	9.085683	12.24618	15.55462	19.61739	24.95972	30.7364	35.64049	38.36509	38.36274	36.87402	34.53378	30.09656	22.63445	12.78706	5.192806
/obj/j_Shoulder_L:rz	-58.49811	-59.22726	-59.5238	-59.49542	-59.23741	-58.95687	-58.92924	-59.40395	-60.67921	-63.10365	-66.89936	-70.53441	-72.29684	-72.48845	-71.88351	-70.91153	-69.7936	-68.75083	-67.89584	-66.90571	-65.34827	-62.98239	-60.47448	-58.75365	-58.49811
/obj/j_Shoulder_R:rx	0.285791	0.962468	3.496437	7.078819	10.59625	13.36598	15.45748	16.88573	17.66569	17.81233	17.36899	16.31071	14.54999	12.00057	8.949255	5.868124	3.229274	1.522198	0.614585	0.04582	-0.551547	-0.899421	-0.673532	-0.148335	0.285791
/obj/j_Shoulder_R:ry	-10.8656	-12.74024	-13.67211	-13.86665	-13.51716	-14.3365	-14.97483	-14.40901	-12.9267	-10.55616	-7.097057	-3.052304	0.494989	3.124571	5.153875	6.606317	7.505315	7.87429	7.235328	5.231419	2.067331	-2.052165	-7.238723	-11.11473	-10.8656
/obj/j_Shoulder_R:rz	61.83064	61.41213	60.34972	58.93307	57.45185	56.19571	55.45432	55.58826	56.56991	58.10671	59.90607	61.67539	63.01152	63.7956	64.16151	64.02731	63.47179	62.86987	62.39621	61.98938	61.67012	61.45918	61.47143	61.66616	61.83064
/obj/j_Spine:rx	21.92203	22.69779	22.8372	22.67819	22.0379	20.79932	19.19355	18.40604	18.66452	19.26989	20.14629	21.21789	22.40881	23.64322	24.97816	26.11322	26.43637	25.50704	23.94797	22.74208	22.17812	21.8594	21.74065	21.77661	21.92203
/obj/j_Spine:ry	-12.79203	-12.21743	-12.83497	-14.08137	-15.20213	-15.8188	-16.36775	-17.31666	-18.80526	-20.24204	-20.99784	-20.91722	-21.06137	-21.00083	-20.013	-18.45524	-17.17241	-16.76195	-16.62555	-16.1462	-15.49048	-14.88506	-14.38973	-13.76576	-12.79203
/obj/j_Spine:rz	0.109852	-1.397443	-3.699508	-4.919394	-5.561322	-5.867311	-5.85453	-5.534232	-5.139578	-4.903726	-5.06861	-5.407481	-5.450471	-4.654257	-3.160262	-1.525741	-0.188032	0.733987	1.160757	1.03335	0.888523	1.202606	1.447664	1.050491	0.109852
/obj/j_Toe_L:rx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Toe_L:ry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Toe_L:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Toe_R:rx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Toe_R:ry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Toe_R:rz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/j_Wrist_L:rx	-0.106412	0.032615	-0.731917	-1.745215	-2.42537	-2.836101	-2.992158	-2.908289	-2.33861	-1.194015	0.275579	1.820258	3.190102	4.135196	4.405626	3.961893	3.055153	1.871464	0.596884	-0.582529	-1.480716	-1.911622	-1.686049	-0.969156	-0.106412
/obj/j_Wrist_L:ry	-8.220231	-8.323634	-8.161149	-7.854563	-7.661597	-7.948805	-8.814492	-10.11401	-11.70272	-13.43597	-15.16912	-16.75751	-18.20695	-19.27401	-19.44017	-18.42391	-16.57815	-14.33607	-12.13083	-10.39563	-9.310816	-8.681129	-8.376308	-8.266097	-8.220231
/obj/j_Wrist_L:rz	-0.852421	-0.074471	1.416471	2.35604	2.273601	1.691756	0.836003	-0.068163	-0.795246	-1.11975	-0.995622	-0.598524	-0.035535	0.586267	1.159802	1.577993	1.733761	1.634413	1.386754	1.03295	0.615167	0.175572	-0.243669	-0.600388	-0.852421
/obj/j_Wrist_R:rx	-7.991042	-10.05799	-9.799354	-8.103481	-5.837894	-3.544401	-1.437274	0.107267	0.712999	0.295803	-0.439806	-0.687092	-0.162382	0.748286	1.84707	2.936129	3.81762	4.293703	4.197563	3.509764	2.253538	0.452114	-1.871277	-4.693405	-7.991042
/obj/j_Wrist_R:ry	11.10817	10.35948	8.58206	6.478894	4.75296	3.706866	2.52463	0.58758	-1.620544	-3.421024	-4.290718	-4.443179	-4.298988	-3.960012	-3.374518	-2.490771	-1.257041	0.378409	2.509211	4.975786	7.450053	9.603929	11.10933	11.50227	11.10817
/obj/j_Wrist_R:rz	4.227211	3.712955	2.679393	1.890332	2.354434	3.669062	4.481073	3.604885	1.928925	0.733442	0.219201	0.402101	1.07993	2.064162	3.166273	4.197738	4.985024	5.493766	5.744193	5.756531	5.5579	5.219421	4.827326	4.467845	4.227211
/obj/n_Center:tx	0.021595	0.021122	0.019805	0.017795	0.015246	0.012309	0.009137	0.005882	0.002696	-0.000268	-0.002858	-0.004922	-0.006308	-0.006863	-0.006381	-0.00489	-0.002585	0.000338	0.003682	0.00725	0.010847	0.014277	0.017342	0.019847	0.021595
/obj/n_Center:ty	0.975881	0.981162	0.993798	1.008977	1.021887	1.027718	1.023891	1.013236	0.999053	0.984641	0.9733	0.968328	0.972409	0.984032	1.00021	1.017955	1.034279	1.046196	1.050718	1.044531	1.029485	1.010338	0.99185	0.978778	0.975881
/obj/n_Center:tz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/n_Move:tx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/n_Move:ty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/obj/n_Move:tz	0	0.032594	0.121492	0.253367	0.414893	0.592742	0.773589	0.944106	1.090968	1.21767	1.338426	1.455987	1.573105	1.69253	1.817013	1.949305	2.088497	2.230051	2.371275	2.509478	2.641968	2.766053	2.879042	2.969836	3.041712
