ANIM/j_Clavicle_L:rx	-7.66150100	-7.67173320	-7.68217954	-7.69282936	-7.70367202	-7.71469687	-7.72589327	-7.73725057	-7.74875812	-7.76040529	-7.77218141	-7.78407585	-7.79607796	-7.80817709	-7.82036259	-7.83262383	-7.84495015	-7.85733090	-7.86975545	-7.88221314	-7.89469333	-7.90718537	-7.91967861	-7.93216242	-7.94462614	-7.95705912	-7.96945072	-7.98179030	-7.99406720	-8.00627078	-8.01839040	-8.03041541	-8.04233515	-8.05413899	-8.06581629	-8.07735638	-8.08874863	-8.09998239	-8.11104701	-8.12193185	-8.13262626	-8.14311960	-8.15340121	-8.16346046	-8.17328669	-8.18286926	-8.19219752	-8.20126083	-8.21004853	-8.21855000	-8.22675456	-8.23465159	-8.24223044	-8.24948045	-8.25639098	-8.26295139	-8.26915103	-8.27497925	-8.28042541	-8.28547885	-8.29012894	-8.29436503	-8.29817647	-8.30155261	-8.30448281	-8.30695642	-8.30896280	-8.31049130	-8.31153127	-8.31207207	-8.31210304	-8.31161355	-8.31059295	-8.30903059	-8.30691582	-8.30423800	-8.30077892	-8.29636125	-8.29103565	-8.28485280	-8.27786338	-8.27011804	-8.26166747	-8.25256233	-8.24285330	-8.23259104	-8.22182623	-8.21060953	-8.19899162	-8.18702318	-8.17475486	-8.16223734	-8.14952130	-8.13665740	-8.12369631	-8.11068871	-8.09768527	-8.08473665	-8.07189354	-8.05920659	-8.04672648	-8.03450388	-8.02258947	-8.01103391	-7.99988788	-7.98920204	-7.97902706	-7.96941363	-7.96041240	-7.95207405	-7.94444926	-7.93758868	-7.93154300	-7.92672696	-7.92345347	-7.92162047	-7.92112585	-7.92186756	-7.92374351	-7.92665162	-7.93048980	-7.93515599	-7.94054810	-7.94656406	-7.95310178	-7.96005918	-7.96733419	-7.97482473	-7.98242871	-7.99004406	-7.99756870	-8.00490055	-8.01193753	-8.01857756	-8.02471856	-8.03025845	-8.03509516	-8.03912661	-8.04225070	-8.04436538	-8.04536855	-8.04515814	-8.04363206	-8.04068825	-8.03622462	-8.03013908	-8.02232957	-8.01269400	-7.99943252	-7.98132786	-7.95915187	-7.93367635	-7.90567315	-7.87591409	-7.84517099	-7.81421567	-7.78381998	-7.75475572	-7.72779473	-7.70370884	-7.68326987	-7.66724965	-7.65642000	-7.65345301	-7.66006821	-7.67560857	-7.69941706	-7.73083665	-7.76921032	-7.81388104	-7.86419178	-7.91948552	-7.97910523	-8.04239388	-8.10869445	-8.17734991	-8.24770323	-8.31909739	-8.39087536	-8.46238011	-8.53295461	-8.60194185	-8.66868478	-8.73252639	-8.79280965	-8.84887753	-8.90007301	-8.94573905	-8.98521863	-9.01785473	-9.04299032	-9.05996836	-9.06813185	-9.06682373	-9.05538700	-9.03781906	-9.01858642	-8.99773569	-8.97531346	-8.95136635	-8.92594096	-8.89908390	-8.87084178	-8.84126119	-8.81038875	-8.77827106	-8.74495473	-8.71048636	-8.67491256	-8.63827994	-8.60063509	-8.56202464	-8.52249518	-8.48209331	-8.44086566	-8.39885881	-8.35611938	-8.31269397	-8.26862920	-8.22397166	-8.17876795	-8.13306470	-8.08690850	-8.04034596	-7.99342368	-7.94618827	-7.89868634	-7.85096449	-7.80306933	-7.75504747	-7.70694550	-7.65881004	-7.61068770	-7.56262507	-7.51466877	-7.46686540	-7.41926156	-7.37190386	-7.32483892	-7.27811333	-7.23177369	-7.18586663	-7.14043873	-7.09553662	-7.05120688	-7.00749614	-6.96445099	-6.92211805	-6.88054391	-6.83977519	-6.79985848	-6.76084040	-6.72276756	-6.68568655	-6.64964398	-6.61468646	-6.58086060	-6.54821300	-6.51935432	-6.49670432	-6.48002328	-6.46907145	-6.46360911	-6.46339651	-6.46819393	-6.47776164	-6.49185989	-6.51024896	-6.53268911	-6.55894060	-6.58876371	-6.62191870	-6.65816584	-6.69726539	-6.73897761	-6.78306279	-6.82928117	-6.87739303	-6.92715863	-6.97833825	-7.03069214	-7.08398057	-7.13796382	-7.19240213	-7.24705579	-7.30168506	-7.35605020	-7.40991148	-7.46302916	-7.51516352	-7.56607482	-7.61552332	-7.66326930	-7.70907301	-7.75269472	-7.79389471	-7.83243323	-7.86807056	-7.90056695	-7.92968268	-7.95517801	-7.97681321	-7.99434854	-8.00754427	-8.01616067	-8.01995800	-8.02092061	-8.02120770	-8.02084184	-8.01984556	-8.01824144	-8.01605202	-8.01329986	-8.01000752	-8.00619755	-8.00189251	-7.99711495	-7.99188743	-7.98623250	-7.98017272	-7.97373064	-7.96692883	-7.95978982	-7.95233619	-7.94459049	-7.93657526	-7.92831307	-7.91982648	-7.91113803	-7.90227028	-7.89324579	-7.88408712	-7.87481681	-7.86545743	-7.85603153	-7.84656166	-7.83707038	-7.82758025	-7.81811382	-7.80869365	-7.79934229	-7.79008230	-7.78093623	-7.77192664	-7.76307608	-7.75440712	-7.74594229	-7.73770417	-7.72971530	-7.72199825	-7.71457556	-7.70746979	-7.70070350	-7.69429924	-7.68827957	-7.68266704	-7.67748422	-7.67275364	-7.66849788	-7.66473948	-7.66150100
ANIM/j_Clavicle_L:ry	5.35012700	5.34302684	5.33568063	5.32810553	5.32031872	5.31233735	5.30417860	5.29585963	5.28739760	5.27880969	5.27011306	5.26132487	5.25246230	5.24354251	5.23458266	5.22559992	5.21661146	5.20763445	5.19868604	5.18978342	5.18094373	5.17218416	5.16352186	5.15497400	5.14655775	5.13829028	5.13018875	5.12227033	5.11455218	5.10705147	5.09978537	5.09277104	5.08602565	5.07956636	5.07341035	5.06757478	5.06207681	5.05693362	5.05216236	5.04778020	5.04380432	5.04025187	5.03714002	5.03448595	5.03230681	5.03061977	5.02944200	5.02902380	5.02958842	5.03111240	5.03357231	5.03694470	5.04120615	5.04633319	5.05230240	5.05909034	5.06667356	5.07502862	5.08413208	5.09396050	5.10449044	5.11569847	5.12756113	5.14005498	5.15315660	5.16684253	5.18108934	5.19587358	5.21117182	5.22696061	5.24321651	5.25991608	5.27703589	5.29455248	5.31244243	5.33068228	5.34924860	5.36811795	5.38726689	5.40667197	5.42630976	5.44615681	5.46618969	5.48638495	5.50671915	5.52716885	5.54771061	5.56832100	5.58897656	5.60965386	5.63032946	5.65097992	5.67158179	5.69211164	5.71254602	5.73286150	5.75303463	5.77304197	5.79286009	5.81246554	5.83183487	5.85094466	5.86977146	5.88829182	5.90648231	5.92431949	5.94177992	5.95884015	5.97547674	5.99166626	6.00738526	6.02261031	6.03731795	6.05148476	6.06508728	6.07810209	6.09050573	6.10227478	6.11338578	6.12381529	6.13353988	6.14253611	6.15078053	6.15824970	6.16492019	6.17076855	6.17577134	6.17990512	6.18314645	6.18547189	6.18685800	6.18790950	6.18921480	6.19072594	6.19239500	6.19417404	6.19601512	6.19787030	6.19969165	6.20143122	6.20304108	6.20447330	6.20567993	6.20661304	6.20722469	6.20746694	6.20729186	6.20665151	6.20549794	6.20378323	6.20145943	6.19847861	6.19479283	6.19035416	6.18511465	6.17902636	6.17204137	6.16411173	6.15518950	6.14522675	6.13417555	6.12198794	6.10861600	6.09201941	6.07044500	6.04427555	6.01389382	5.97968258	5.94202461	5.90130268	5.85789956	5.81219802	5.76458084	5.71543079	5.66513063	5.61406315	5.56261110	5.51115728	5.46008443	5.40977535	5.36061280	5.31297955	5.26725837	5.22383204	5.18308333	5.14539500	5.11114984	5.08073062	5.05452009	5.03290105	5.01625625	5.00496848	4.99942050	4.99999508	5.00707500	5.01780270	5.02905093	5.04079792	5.05302191	5.06570113	5.07881382	5.09233821	5.10625254	5.12053504	5.13516395	5.15011750	5.16537393	5.18091147	5.19670835	5.21274282	5.22899310	5.24543744	5.26205406	5.27882120	5.29571709	5.31271997	5.32980808	5.34695965	5.36415292	5.38136611	5.39857747	5.41576522	5.43290761	5.44998287	5.46696923	5.48384493	5.50058820	5.51717728	5.53359041	5.54980581	5.56580172	5.58155638	5.59704802	5.61225488	5.62715519	5.64172719	5.65594910	5.66979918	5.68325564	5.69629673	5.70890068	5.72104572	5.73271010	5.74387204	5.75450978	5.76460155	5.77412560	5.78306014	5.79138343	5.79907369	5.80610916	5.81246807	5.81812866	5.82306916	5.82726781	5.83070285	5.83335250	5.83519500	5.83551401	5.83368556	5.82982642	5.82405338	5.81648323	5.80723274	5.79641871	5.78415790	5.77056712	5.75576313	5.73986274	5.72298270	5.70523983	5.68675088	5.66763266	5.64800193	5.62797550	5.60767013	5.58720261	5.56668973	5.54624827	5.52599502	5.50604675	5.48652025	5.46753231	5.44919970	5.43163921	5.41496763	5.39930173	5.38475831	5.37145414	5.35950601	5.34903070	5.34014500	5.33268382	5.32637290	5.32116525	5.31701391	5.31387190	5.31169222	5.31042791	5.31003199	5.31045747	5.31165738	5.31358474	5.31619256	5.31943388	5.32326170	5.32762906	5.33248896	5.33779444	5.34349852	5.34955421	5.35591453	5.36253251	5.36936116	5.37635352	5.38346259	5.39064140	5.39784297	5.40502032	5.41212648	5.41911445	5.42593727	5.43254796	5.43889953	5.44494501	5.45063741	5.45592976	5.46077508	5.46512639	5.46893671	5.47215906	5.47474646	5.47665193	5.47782850	5.47822918	5.47780700	5.47648169	5.47425527	5.47120416	5.46740479	5.46293360	5.45786701	5.45228145	5.44625335	5.43985914	5.43317525	5.42627811	5.41924414	5.41214978	5.40507146	5.39808560	5.39126864	5.38469699	5.37844711	5.37259540	5.36721830	5.36239224	5.35819366	5.35469897	5.35198460	5.35012700
ANIM/j_Clavicle_L:rz	-3.71507700	-3.70025261	-3.68497754	-3.66928324	-3.65320114	-3.63676268	-3.61999932	-3.60294248	-3.58562363	-3.56807419	-3.55032561	-3.53240934	-3.51435682	-3.49619949	-3.47796879	-3.45969616	-3.44141306	-3.42315092	-3.40494118	-3.38681529	-3.36880469	-3.35094082	-3.33325513	-3.31577906	-3.29854406	-3.28158155	-3.26492300	-3.24859983	-3.23264350	-3.21708545	-3.20195711	-3.18728994	-3.17311537	-3.15946485	-3.14636983	-3.13386173	-3.12197201	-3.11073212	-3.10017348	-3.09032755	-3.08122577	-3.07289958	-3.06538042	-3.05869975	-3.05288899	-3.04797959	-3.04400300	-3.04117329	-3.03966708	-3.03945963	-3.04052620	-3.04284205	-3.04638245	-3.05112266	-3.05703793	-3.06410353	-3.07229473	-3.08158677	-3.09195492	-3.10337445	-3.11582062	-3.12926868	-3.14369390	-3.15907154	-3.17537686	-3.19258512	-3.21067159	-3.22961152	-3.24938017	-3.26995282	-3.29130471	-3.31341111	-3.33624728	-3.35978849	-3.38400999	-3.40888704	-3.43439492	-3.46050887	-3.48720415	-3.51445604	-3.54223980	-3.57053067	-3.59930393	-3.62853483	-3.65819865	-3.68827063	-3.71872604	-3.74954014	-3.78068820	-3.81214546	-3.84388721	-3.87588869	-3.90812517	-3.94057190	-3.97320416	-4.00599720	-4.03892628	-4.07196667	-4.10509362	-4.13828241	-4.17150827	-4.20474649	-4.23797232	-4.27116103	-4.30428786	-4.33732809	-4.37025698	-4.40304979	-4.43568177	-4.46812820	-4.50036432	-4.53236541	-4.56410673	-4.59556353	-4.62671108	-4.65752463	-4.68797946	-4.71805082	-4.74771397	-4.77694417	-4.80571669	-4.83400678	-4.86178971	-4.88904074	-4.91573514	-4.94184815	-4.96735505	-4.99223109	-5.01645153	-5.03999165	-5.06282669	-5.08493192	-5.10628260	-5.12685400	-5.14662137	-5.16555997	-5.18364507	-5.20085193	-5.21715581	-5.23253196	-5.24695566	-5.26040216	-5.27284673	-5.28426462	-5.29463110	-5.30392143	-5.31211086	-5.31917467	-5.32508811	-5.32982644	-5.33336493	-5.33567884	-5.33674342	-5.33653394	-5.33502566	-5.33219384	-5.32801375	-5.32246064	-5.31550978	-5.30713642	-5.29731583	-5.28602327	-5.27323400	-5.25617720	-5.23243438	-5.20250930	-5.16690572	-5.12612740	-5.08067809	-5.03106155	-4.97778155	-4.92134184	-4.86224618	-4.80099832	-4.73810204	-4.67406108	-4.60937921	-4.54456018	-4.48010775	-4.41652569	-4.35431774	-4.29398768	-4.23603925	-4.18097621	-4.12930234	-4.08152137	-4.03813708	-3.99965322	-3.96657355	-3.93940183	-3.91864181	-3.90479726	-3.89837194	-3.89986960	-3.90979400	-3.92415196	-3.93860929	-3.95315824	-3.96779108	-3.98250005	-3.99727741	-4.01211542	-4.02700633	-4.04194239	-4.05691587	-4.07191901	-4.08694408	-4.10198332	-4.11702900	-4.13207336	-4.14710867	-4.16212717	-4.17712113	-4.19208280	-4.20700443	-4.22187828	-4.23669661	-4.25145166	-4.26613570	-4.28074098	-4.29525975	-4.30968428	-4.32400681	-4.33821960	-4.35231491	-4.36628498	-4.38012209	-4.39381847	-4.40736640	-4.42075811	-4.43398587	-4.44704194	-4.45991856	-4.47260799	-4.48510250	-4.49739432	-4.50947573	-4.52133897	-4.53297630	-4.54437997	-4.55554224	-4.56645536	-4.57711160	-4.58750320	-4.59762242	-4.60746152	-4.61701274	-4.62626836	-4.63522061	-4.64386176	-4.65218406	-4.66017977	-4.66784114	-4.67516043	-4.68212989	-4.68874177	-4.69498834	-4.70086185	-4.70635455	-4.71145870	-4.71616655	-4.72047037	-4.72436239	-4.72783489	-4.73088010	-4.73349030	-4.73565774	-4.73737466	-4.73863333	-4.73942600	-4.73979014	-4.73977121	-4.73937340	-4.73860092	-4.73745799	-4.73594881	-4.73407759	-4.73184854	-4.72926586	-4.72633377	-4.72305647	-4.71943817	-4.71548308	-4.71119541	-4.70657936	-4.70163914	-4.69637897	-4.69080304	-4.68491558	-4.67872078	-4.67222285	-4.66542601	-4.65833446	-4.65095240	-4.64328405	-4.63533362	-4.62710531	-4.61860334	-4.60983190	-4.60079521	-4.59149748	-4.58194291	-4.57213571	-4.56208010	-4.55178027	-4.54124044	-4.53046482	-4.51945761	-4.50822302	-4.49676526	-4.48508854	-4.47319706	-4.46109504	-4.44878669	-4.43627620	-4.42356779	-4.41066567	-4.39757405	-4.38429712	-4.37083911	-4.35720422	-4.34339666	-4.32942064	-4.31528036	-4.30098003	-4.28652386	-4.27191606	-4.25716084	-4.24226240	-4.22722496	-4.21205272	-4.19674989	-4.18132068	-4.16576930	-4.15009994	-4.13431684	-4.11842418	-4.10242618	-4.08632705	-4.07013100	-4.05384223	-4.03746495	-4.02100337	-4.00446170	-3.98784414	-3.97115491	-3.95439822	-3.93757826	-3.92069925	-3.90376540	-3.88678092	-3.86975001	-3.85267688	-3.83556575	-3.81842081	-3.80124628	-3.78404636	-3.76682526	-3.74958720	-3.73233638	-3.71507700
ANIM/j_Head:rx	-7.00241600	-7.01368730	-7.02603507	-7.03922864	-7.05303734	-7.06723049	-7.08157742	-7.09584746	-7.10980994	-7.12323418	-7.13588951	-7.14754527	-7.15797077	-7.16693535	-7.17420834	-7.17955906	-7.18275683	-7.18357100	-7.18284691	-7.18136486	-7.17879663	-7.17481396	-7.16908864	-7.16129242	-7.15109705	-7.13817431	-7.12219596	-7.10283375	-7.07975946	-7.05264484	-7.02116166	-6.98498168	-6.94377666	-6.89721836	-6.84497855	-6.78672899	-6.72214144	-6.65088767	-6.57263944	-6.48706850	-6.39384662	-6.29264557	-6.18313711	-6.06499300	-5.93500553	-5.79119575	-5.63507852	-5.46816873	-5.29198124	-5.10803092	-4.91783266	-4.72290132	-4.52475178	-4.32489891	-4.12485758	-3.92614267	-3.73026905	-3.53875160	-3.35310519	-3.17484469	-3.00548497	-2.84654091	-2.69952739	-2.56595927	-2.44735143	-2.34521875	-2.26107609	-2.19643833	-2.15282034	-2.13173700	-2.12669016	-2.12998561	-2.14134410	-2.16048638	-2.18713321	-2.22100534	-2.26182354	-2.30930855	-2.36318113	-2.42316203	-2.48897202	-2.56033184	-2.63696225	-2.71858401	-2.80491787	-2.89568459	-2.99060492	-3.08939962	-3.19178944	-3.29749514	-3.40623747	-3.51773720	-3.63171506	-3.74789182	-3.86598824	-3.98572507	-4.10682306	-4.22900298	-4.35198556	-4.47549158	-4.59924179	-4.72295693	-4.84635778	-4.96916507	-5.09109957	-5.21188203	-5.33123321	-5.44887386	-5.56452475	-5.67790661	-5.78874021	-5.89674631	-6.00164565	-6.10315900	-6.20027374	-6.29232351	-6.37954845	-6.46218871	-6.54048442	-6.61467572	-6.68500276	-6.75170567	-6.81502460	-6.87519968	-6.93247106	-6.98707888	-7.03926327	-7.08926438	-7.13732234	-7.18367731	-7.22856941	-7.27223879	-7.31492559	-7.35686995	-7.39831201	-7.43949191	-7.48064979	-7.52202579	-7.56386005	-7.60639271	-7.64986392	-7.69451381	-7.74058252	-7.78831020	-7.83793698	-7.88970300	-7.94784987	-8.01563431	-8.09181919	-8.17516733	-8.26444159	-8.35840481	-8.45581983	-8.55544951	-8.65605668	-8.75640419	-8.85525489	-8.95137162	-9.04351722	-9.13045455	-9.21094645	-9.28375575	-9.34764532	-9.40137798	-9.44371659	-9.47342400	-9.48925409	-9.49113003	-9.47956857	-9.45508645	-9.41820042	-9.36942724	-9.30928365	-9.23828640	-9.15695223	-9.06579791	-8.96534016	-8.85609576	-8.73858143	-8.61331394	-8.48081002	-8.34158643	-8.19615992	-8.04504724	-7.88876512	-7.72783033	-7.56275961	-7.39406971	-7.22227738	-7.04789937	-6.87145242	-6.69345328	-6.51441871	-6.33486544	-6.15531024	-5.97626984	-5.79826100	-5.62030640	-5.44118193	-5.26103418	-5.08000971	-4.89825512	-4.71591697	-4.53314185	-4.35007632	-4.16686697	-3.98366038	-3.80060312	-3.61784177	-3.43552290	-3.25379310	-3.07279894	-2.89268700	-2.71360385	-2.53569608	-2.35911026	-2.18399297	-2.01049078	-1.83875027	-1.66891802	-1.50114061	-1.33556462	-1.17233661	-1.01160318	-0.85351089	-0.69820632	-0.54583605	-0.39654667	-0.25048474	-0.10779684	0.03137045	0.16687056	0.29855689	0.42628289	0.54990197	0.66926755	0.78423306	0.89465191	1.00037754	1.10126336	1.19716280	1.28792928	1.37341622	1.45347705	1.52796518	1.59673405	1.65963707	1.71652766	1.76725926	1.81168527	1.84965913	1.88103426	1.90566407	1.92340200	1.93243881	1.93151278	1.92129858	1.90247087	1.87570432	1.84167361	1.80105339	1.75451835	1.70274314	1.64640244	1.58617092	1.52272324	1.45673408	1.38887810	1.31982997	1.25026436	1.18085594	1.11227939	1.04520935	0.98032052	0.91828755	0.85978511	0.80548788	0.75607052	0.71220770	0.67257796	0.63526115	0.60003389	0.56667281	0.53495454	0.50465571	0.47555295	0.44742289	0.42004215	0.39318735	0.36663514	0.34016214	0.31354497	0.28656027	0.25898466	0.23059477	0.20116722	0.17047866	0.13830570	0.10442497	0.06861311	0.03064673	-0.00969752	-0.05264303	-0.09841317	-0.14723130	-0.19932081	-0.25490505	-0.31420741	-0.37745125	-0.44485995	-0.51665688	-0.59306541	-0.67430891	-0.76061075	-0.85219431	-0.94928296	-1.05210006	-1.16086900	-1.27663132	-1.39995736	-1.53036367	-1.66736679	-1.81048328	-1.95922969	-2.11312256	-2.27167844	-2.43441388	-2.60084543	-2.77048964	-2.94286306	-3.11748224	-3.29386371	-3.47152405	-3.64997978	-3.82874747	-4.00734365	-4.18528489	-4.36208772	-4.53726870	-4.71034437	-4.88083129	-5.04824600	-5.21210506	-5.37192500	-5.52722238	-5.67751375	-5.82231565	-5.96114465	-6.09351727	-6.21895008	-6.33695962	-6.44706244	-6.54877509	-6.64161412	-6.72509607	-6.79873750	-6.86205496	-6.91456499	-6.95578414	-6.98522896	-7.00241600
ANIM/j_Head:ry	3.20065000	3.22350824	3.24789478	3.27373821	3.30096715	3.32951021	3.35929598	3.39025308	3.42231010	3.45539566	3.48943837	3.52436681	3.56010961	3.59659537	3.63375269	3.67151018	3.70979644	3.74854008	3.78766971	3.82711393	3.86680135	3.90666057	3.94662020	3.98660884	4.02655511	4.06638759	4.10603491	4.14542567	4.18448846	4.22315191	4.26134461	4.29899517	4.33603219	4.37238429	4.40798006	4.44274811	4.47661705	4.50951548	4.54137201	4.57211525	4.60167379	4.62997626	4.65695124	4.68252735	4.70663319	4.72919738	4.75014850	4.76941518	4.78692601	4.80260960	4.81639456	4.82820949	4.83798300	4.84426994	4.84571658	4.84238867	4.83435196	4.82167219	4.80441511	4.78264647	4.75643201	4.72583747	4.69092862	4.65177118	4.60843092	4.56097357	4.50946487	4.45397059	4.39455646	4.33128823	4.26423165	4.19345246	4.11901640	4.04098924	3.95943670	3.87442455	3.78601852	3.69428436	3.59928781	3.50109463	3.39977057	3.29538135	3.18799275	3.07767049	2.96448032	2.84848800	2.72975927	2.60835987	2.48435556	2.35781207	2.22879516	2.09737057	1.96360404	1.82756133	1.68930818	1.54891033	1.40643354	1.26194354	1.11550609	0.96718693	0.81705182	0.66516648	0.51159668	0.35640815	0.19966665	0.04143792	-0.11821230	-0.27921825	-0.44151420	-0.60503438	-0.76971307	-0.93548451	-1.10228295	-1.27004265	-1.43869787	-1.60818284	-1.77843184	-1.94937912	-2.12095891	-2.29310549	-2.46575311	-2.63883601	-2.81228845	-2.98604469	-3.16003897	-3.33420556	-3.50847870	-3.68279265	-3.85708167	-4.03128000	-4.20063880	-4.36182931	-4.51691590	-4.66796298	-4.81703491	-4.96619609	-5.11751090	-5.27304373	-5.43485895	-5.60502096	-5.78559413	-5.97864286	-6.18623153	-6.41042452	-6.65328621	-6.91688100	-7.20483245	-7.51517583	-7.84159302	-8.17776594	-8.51737649	-8.85410656	-9.18163807	-9.49365292	-9.78383300	-10.04586022	-10.27341648	-10.46018369	-10.59984374	-10.68607854	-10.71257000	-10.69444566	-10.65270992	-10.58985999	-10.50839306	-10.41080634	-10.29959701	-10.17726228	-10.04629934	-9.90920539	-9.76847763	-9.62661325	-9.48610946	-9.34946345	-9.21917241	-9.09773355	-8.98764407	-8.89140115	-8.81150200	-8.73626932	-8.65279985	-8.56175184	-8.46378351	-8.35955311	-8.24971890	-8.13493910	-8.01587196	-7.89317572	-7.76750862	-7.63952892	-7.50989483	-7.37926462	-7.24829652	-7.11764878	-6.98797963	-6.85994731	-6.73421008	-6.61142617	-6.49225382	-6.37735128	-6.26737678	-6.16298857	-6.06484490	-5.97360400	-5.89163095	-5.81971928	-5.75616994	-5.69928387	-5.64736200	-5.59870528	-5.55161465	-5.50439104	-5.45533540	-5.40274867	-5.34493178	-5.28018569	-5.20681132	-5.12310961	-5.02738151	-4.91792797	-4.79304990	-4.65104827	-4.49022400	-4.31855109	-4.14525499	-3.97051385	-3.79450580	-3.61740900	-3.43940157	-3.26066167	-3.08136743	-2.90169699	-2.72182850	-2.54194011	-2.36220994	-2.18281614	-2.00393686	-1.82575024	-1.64843441	-1.47216752	-1.29712771	-1.12349313	-0.95144191	-0.78115219	-0.61280212	-0.44656985	-0.28263350	-0.12117123	0.03763883	0.19361853	0.34658974	0.49637430	0.64279409	0.78567095	0.92482674	1.06008333	1.19126257	1.31818632	1.44067644	1.55855478	1.67164321	1.77976358	1.88273776	1.98038759	2.07253495	2.15900167	2.23960964	2.31418069	2.38253670	2.44449952	2.49989100	2.54100775	2.56146368	2.56305661	2.54758433	2.51684469	2.47263547	2.41675452	2.35099962	2.27716862	2.19705931	2.11246951	2.02519705	1.93703973	1.84979536	1.76526178	1.68523678	1.61151819	1.54590382	1.49019148	1.44617900	1.41107509	1.38069614	1.35475144	1.33295031	1.31500203	1.30061591	1.28950126	1.28136737	1.27592355	1.27287910	1.27194332	1.27282550	1.27523497	1.27888100	1.28347291	1.28872000	1.29594262	1.30656508	1.32045259	1.33747036	1.35748360	1.38035752	1.40595735	1.43414829	1.46479556	1.49776436	1.53291992	1.57012744	1.60925214	1.65015923	1.69271393	1.73678144	1.78222699	1.82891578	1.87671302	1.92548394	1.97509374	2.02540763	2.07629083	2.12760856	2.17922602	2.23100843	2.28282100	2.33452894	2.38599748	2.43709181	2.48767716	2.53761873	2.58678174	2.63503141	2.68223294	2.72825156	2.77295246	2.81620087	2.85786200	2.89780105	2.93588326	2.97197382	3.00593795	3.03764087	3.06694778	3.09372390	3.11783444	3.13914463	3.15751966	3.17282475	3.18492512	3.19368597	3.19897253	3.20065000
